X,Y,2000-04-08_TPZ,2000-04-08_NDVI,2001-05-13_TPZ,2001-05-13_NDVI,CLC06,CLC06_wiosna,odl_od_morza,InsCalk_2000-04,InsCalk_2001-05
459390,5968920,-999,-999,24.933167,-0.043478,411,5,5060.13818,51.838566,73.284576
473400,5968920,-999,-999,22.362915,0.260274,231,3,11858.6553,51.702511,73.181885
454050,5968950,-999,-999,25.386902,0,231,3,5312.62647,51.838913,73.284805
464640,5968950,-999,-999,20.799713,0.164835,312,4,6724.61914,51.986858,73.410797
453480,5969100,-999,-999,25.965149,0.184615,211,3,5350.60742,51.837532,73.284004
472920,5969100,-999,-999,18.519745,0.381295,211,3,11391.5098,51.829117,73.268951
467490,5969160,-999,-999,21.778198,0.204819,312,4,7912.83789,51.752182,73.260361
453810,5969220,-999,-999,29.866364,0.058065,211,3,5132.45557,51.836338,73.283325
459210,5969220,-999,-999,24.478333,0.008547,411,5,4730.68701,51.835693,73.282921
463710,5969220,-999,-999,19.852936,0.360656,311,4,6105.93994,54.514793,75.285103
457440,5969250,-999,-999,21.726196,-0.072165,411,5,4500,51.25235,72.830421
462750,5969250,-999,-999,32.613678,0.242857,211,3,5710.17529,52.59177,73.940918
462870,5969250,-999,-999,23.067841,0.296296,313,4,5755.38867,47.66629,69.519821
470400,5969250,-999,-999,22.063843,0.156627,313,4,9570.04688,52.727924,73.89119
471510,5969310,-999,-999,26.974548,-0.177033,211,3,10281.9941,52.887321,74.128731
472590,5969310,-999,-999,21.240448,0.31746,211,3,11010.1631,51.613071,73.108589
458850,5969340,-999,-999,24.933167,-0.017544,411,5,4548.14258,51.914261,73.341782
466590,5969370,-999,-999,19.401367,0.180723,312,4,7244.36328,51.076355,72.691872
468390,5969400,-999,-999,21.056183,0.180723,312,4,8230.33984,52.638325,73.919632
464490,5969430,-999,-999,19.352692,0.254545,311,4,6223.96973,50.611439,72.380112
471270,5969460,-999,-999,28.087006,-0.12766,211,3,10010.3398,50.645992,72.379196
471810,5969460,-999,-999,28.087006,-0.057471,211,3,10366.7256,49.739407,71.670189
454740,5969490,-999,-999,29.423065,-0.066667,231,3,4598.61914,51.833614,73.281746
462840,5969580,-999,-999,20.944031,0.411765,211,3,5440.2666,49.250015,71.297516
466650,5969580,-999,-999,20.588989,0.232558,312,4,7098.34473,51.897736,73.346001
463770,5969610,-999,-999,18.769836,0.382114,311,4,5775.29199,52.535156,73.888718
465450,5969790,-999,-999,20.401245,0.232558,312,4,6319.18506,51.983303,73.458992
465240,5969820,-999,-999,21.151917,0.213483,312,4,6198.39502,51.7603,73.285751
470850,5969820,-999,-999,20.908691,0.230769,313,4,9461.08887,50.700611,72.398186
454740,5969850,-999,-999,28.97876,-0.094595,231,3,4249.5293,51.830143,73.279755
465870,5969850,-999,-999,21.588776,0.227273,313,4,6467.55762,51.759026,73.240181
462930,5969880,-999,-999,18.456207,0.308411,313,4,5193.12061,47.787575,69.710037
463590,5969880,-999,-999,20.251953,0.284404,311,4,5455.79492,45.972107,68.598938
463530,5969970,-999,-999,19.096558,0.384615,311,4,5349.42969,43.103416,65.94413
469800,5969970,-999,-999,32.505463,-0.027778,231,3,8633.01758,51.855965,73.299896
464670,5970000,-999,-999,20.92569,0.306452,211,3,5782.53418,48.557774,70.717758
452970,5970030,-999,-999,25.386902,0.2,242,2,4646.12744,51.828613,73.278885
472650,5970120,-999,-999,20.836609,0.381818,412,5,10487.9072,51.825684,73.277069
466860,5970150,-999,-999,21.353882,0.180723,313,4,6739.79248,51.897659,73.368317
470910,5970150,-999,-999,24.116058,0.302632,231,3,9254.25879,51.825546,73.277008
473280,5970150,-999,-999,23.565369,0.098361,231,3,10824.1816,51.5994,73.103615
473910,5970150,-999,-999,23.676666,0.246377,231,3,11053.8496,51.82196,73.272934
453390,5970210,-999,-999,31.6297,0.044118,242,2,4335.49316,52.337997,73.666626
464070,5970210,-999,-999,24.933167,0.076923,211,3,5342.52734,50.988113,72.637512
473070,5970210,-999,-999,21.867767,0.288462,412,5,10691.875,51.824783,73.27655
468780,5970300,-999,-999,21.473999,0.175,312,4,7725.91748,51.221394,72.818199
473910,5970300,-999,-999,23.234955,0.251908,231,3,10915.5898,51.820511,73.272118
463500,5970330,-999,-999,24.159515,0.4,231,3,5007.84375,51.126007,72.739838
474330,5970330,-999,-999,24.6763,0.188811,231,3,11059.0596,51.820187,73.271912
458310,5970390,-999,-999,27.191162,0,411,5,3423.81372,51.824509,73.276497
462690,5970390,-999,-999,26.977356,0.05,231,3,4631.479,49.928226,71.773849
454590,5970420,-999,-999,21.884491,0.180723,312,4,3747.59912,51.821331,73.272705
464190,5970420,-999,-999,22.470886,0.355932,311,4,5196.58545,56.229103,76.282753
472860,5970420,-999,-999,22.772675,0.383459,412,5,10421.5352,51.819435,73.271507
474540,5970480,-999,-999,26.519531,0.205479,231,3,11014.9443,51.940716,73.365219
467130,5970540,-999,-999,19.305267,0.350877,311,4,6570.61621,51.756039,73.24176
470190,5970540,-999,-999,22.405609,0.261261,311,4,8485.28125,52.497437,73.782631
469980,5970630,-999,-999,24.88797,0.069444,231,3,8273.14941,52.132477,73.509766
462720,5970660,-999,-999,23.107269,0.109244,231,3,4389.85205,51.821419,73.274681
466200,5970690,-999,-999,22.61203,0.19084,313,4,5924.22168,51.634743,73.16861
455820,5970720,-999,-999,32.505463,0.059829,211,3,3142.13306,52.525826,73.811531
457680,5970720,-999,-999,27.191162,-0.069444,411,5,3030.59399,51.434155,72.977432
453540,5970750,-999,-999,24.0224,0.139535,312,4,3775.95019,51.958076,73.38443
462660,5970750,-999,-999,24.933167,0.051095,231,3,4284.12207,51.820522,73.273453
469260,5970750,-999,-999,23.928436,0.260504,231,3,7690.89063,51.819904,73.273773
458250,5970840,-999,-999,26.741699,0.023256,411,5,2969.84839,51.820168,73.274002
474270,5970840,-999,-999,23.107269,0.238806,231,3,10572.8193,52.086945,73.475151
464490,5970900,-999,-999,19.949097,0.234043,311,4,4896.98877,52.637608,73.950363
457350,5970930,-999,-999,26.741699,0.022901,231,3,2820,51.816078,73.269676
466800,5970930,-999,-999,20.350342,0.377358,311,4,6061.18799,50.427826,72.206833
471750,5970930,-999,-999,27.191162,0.213675,231,3,9277.18164,51.474319,73.007538
465510,5970990,-999,-999,19.781525,0.264151,313,4,5299.396,50.527378,72.324722
465210,5971050,-999,-999,20.01181,0.190476,312,4,5098.67627,52.19458,73.609055
470460,5971050,-999,-999,21.644318,0.160494,311,4,8281.95606,52.496178,73.790863
465720,5971080,-999,-999,23.099945,0.283333,313,4,5333.76025,50.334957,72.166779
457620,5971110,-999,-999,26.291168,-0.021583,231,3,2640,51.817478,73.272415
458460,5971110,-999,-999,19.401367,-0.166667,411,5,2742.33472,51.368141,72.923805
462150,5971110,-999,-999,18.463165,-0.029703,411,5,3761.98096,52.036564,73.434174
475140,5971110,-999,-999,19.384705,0.391892,211,3,10733.3359,51.232864,72.829346
475740,5971110,-999,-999,18.171661,0.36,242,2,11014.9033,51.802422,73.249641
466020,5971140,-999,-999,20.115753,0.247059,312,4,5449.93555,52.902184,74.145088
473940,5971170,-999,-999,21.55481,0.454545,231,3,10132.9414,51.812115,73.267273
452910,5971200,-999,-999,31.190308,-0.126984,242,2,3593.24365,51.820667,73.276306
455250,5971260,-999,-999,25.839569,0.13253,312,4,2757.71655,51.829803,73.287483
454860,5971320,-999,-999,23.087402,0.195122,312,4,2808.16675,51.829269,73.28717
457170,5971320,-999,-999,25.632294,0.221053,243,3,2430,51.818993,73.275314
464040,5971350,-999,-999,18.845947,0.333333,311,4,4293.77441,49.31855,71.376968
469440,5971380,-999,-999,22.545868,0.252525,313,4,7360.46191,52.518433,73.804634
472230,5971410,-999,-999,25.386902,0.043478,231,3,9278.20019,51.813271,73.269928
475440,5971410,-999,-999,20.599121,0.438356,211,3,10609.3594,52.510765,73.803268
455550,5971440,-999,-999,22.224243,0.135802,312,4,2497.21851,51.774567,73.240349
471270,5971440,-999,-999,25.839569,0.126984,231,3,8578.63672,52.287796,73.632133
468870,5971560,-999,-999,22.583496,0.212766,313,4,6831.8374,51.521797,73.047668
462930,5971590,-999,-999,25.386902,0.296875,242,2,3624.91382,51.625473,73.105743
458070,5971620,-999,-999,27.639648,0.130435,243,3,2173.29248,52.428112,73.734154
455520,5971770,-999,-999,23.809021,0.153846,312,4,2191.64331,51.842606,73.298195
473310,5971770,-999,-999,18.932861,-0.178571,412,5,9328.02246,51.809704,73.267868
475320,5971770,-999,-999,18.637878,0.371728,211,3,10236.6836,52.529587,73.815575
452130,5971830,-999,-999,32.505463,-0.232143,123,1,3286.88306,51.839622,73.291916
472950,5971830,-999,-999,20.799713,0.148936,412,5,9136.76074,51.809155,73.267563
459420,5971860,-999,-999,24.0224,-0.045045,231,3,2197.38477,51.816616,73.272743
465480,5971890,-999,-999,21.263489,0.115789,313,4,4526.42236,51.451088,72.967491
467490,5971890,-999,-999,21.726196,0.152941,312,4,5678.48584,52.227341,73.603012
463410,5971950,-999,-999,18.508453,0.307692,311,4,3482.3269,48.847374,70.613609
475830,5972010,-999,-999,22.187683,0.107914,242,2,10262.8066,52.858879,74.065529
472740,5972070,-999,-999,23.851776,0.203008,412,5,8837.78809,51.806858,73.266243
472110,5972100,-999,-999,23.754608,0.29927,231,3,8586.76269,51.809952,73.270004
461250,5972160,-999,-999,24.0224,-0.081633,411,5,2466.57666,51.803761,73.262566
467670,5972160,-999,-999,21.263489,0.128205,312,4,5585.15869,51.843048,73.308693
463650,5972190,-999,-999,18.072205,0.367521,311,4,3367.75879,49.635513,71.563568
453270,5972220,-999,-999,26.291168,0.011236,312,4,2513.20508,51.090652,72.718643
459300,5972280,-999,-999,23.626617,0.212121,313,4,1760.82373,51.801392,73.260071
475770,5972310,-999,-999,20.344696,0.345455,211,3,9972.37207,52.267258,73.620216
466950,5972340,-999,-999,21.270294,0.153846,312,4,4992.00342,50.895279,72.600182
465120,5972400,-999,-999,20.850769,0.168831,313,4,3902.5376,52.168713,73.577293
472080,5972430,-999,-999,24.088593,0.39726,231,3,8265.91211,51.539833,73.064476
467550,5972460,-999,-999,20.334778,0.153846,312,4,5277.9541,51.148544,72.770142
461130,5972490,-999,-999,22.395874,0.171717,311,4,2115.58496,51.803913,73.264633
470550,5972520,-999,-999,27.922791,0.193548,313,4,7322.27441,51.812691,73.275558
466500,5972550,-999,-999,21.270294,0.142857,312,4,4559.7041,52.147903,73.365364
466950,5972550,-999,-999,19.401367,0.088235,312,4,4825.80566,47.332432,69.696991
473820,5972550,-999,-999,23.107269,0.020979,231,3,8844.70996,51.802124,73.263519
472710,5972610,-999,-999,22.850159,0.25,231,3,8322.93262,51.523087,73.04924
464220,5972640,-999,-999,21.726196,0,312,4,3226.2207,47.559929,69.910095
468060,5972640,-999,-999,30.750061,0.135484,231,3,5494.26074,51.821777,73.286736
461370,5972670,-999,-999,22.048676,0.232323,312,4,2022.49841,51.802147,73.263626
469560,5972670,-999,-999,28.572388,0.205479,231,3,6491.37891,51.81134,73.27478
451290,5972700,-999,-999,32.551117,-0.248227,123,1,2892.0061,52.328262,73.659729
456240,5972700,-999,-999,22.614044,0.164557,312,4,1120.08923,51.815784,73.279411
462390,5972700,-999,-999,24.0224,-0.020833,411,5,2391.17114,51.801758,73.263107
464640,5972700,-999,-999,21.663879,0.210526,312,4,3386.94556,53.691978,74.642487
452190,5972730,-999,-999,26.291168,0.113208,112,2,2429.8147,51.805992,73.267868
463950,5972730,-999,-999,22.64801,0.101124,311,4,3018.69165,51.593941,73.13472
466260,5972730,-999,-999,20.936035,0.185185,312,4,4277.39404,50.921093,72.566803
470130,5972730,-999,-999,31.190308,0.131579,242,2,6869.21387,52.300438,73.644203
465870,5972790,-999,-999,20.334778,0.146667,312,4,4015.29565,52.555721,73.85347
452130,5972820,-999,-999,27.191162,0.014493,112,2,2367.72046,51.80513,73.267365
463320,5972820,-999,-999,21.766785,0.373134,311,4,2656.99072,57.718437,77.281891
452910,5972850,-999,-999,27.191162,-0.028037,112,2,2058.66455,51.151833,72.763168
455580,5972850,-999,-999,21.263489,0.153846,312,4,1135.64954,51.313232,72.89463
456030,5972850,-999,-999,21.726196,0.153846,312,4,1012.02765,54.006851,74.913628
452820,5972880,-999,-999,28.533386,-0.083333,112,2,2061.28589,51.807789,73.270874
468270,5972880,-999,-999,30.750061,0.040541,231,3,5461.07129,51.645153,73.150482
467130,5972970,-999,-999,21.686249,0.162162,312,4,4617.36914,49.298164,71.318787
468720,5972970,-999,-999,22.643585,0.22449,312,4,5690.83496,51.81852,73.284859
453510,5973000,-999,-999,25.452271,0.156627,312,4,1699.44104,51.809875,73.274055
467700,5973030,-999,-999,21.274353,0.186047,312,4,4963.88965,51.823555,73.290848
469890,5973030,-999,-999,27.543579,0.268966,242,2,6491.72559,51.811169,73.276657
475410,5973030,-999,-999,19.052795,0.406593,211,3,9167.73731,52.295742,73.644592
451560,5973060,-999,-999,30.852325,-0.244094,123,1,2442.00732,51.456375,72.998245
455280,5973060,-999,-999,20.799713,0.128205,312,4,1025.2804,51.812416,73.277481
459870,5973060,-999,-999,22.523438,0.172414,313,4,1166.91907,51.801884,73.265465
453180,5973120,-999,-999,29.423065,-0.166667,112,2,1710.26318,51.234703,72.830391
462450,5973150,-999,-999,25.386902,-0.074627,411,5,2012.01392,51.797409,73.260605
471720,5973150,-999,-999,29.423065,0.081967,242,2,7466.8667,51.205391,72.808372
475110,5973150,-999,-999,24.984222,0.395683,211,3,8916.41211,51.993507,73.413086
476670,5973210,-999,-999,22.481598,0.353846,231,3,9552.68066,52.263836,73.616287
466230,5973240,-999,-999,21.479065,0.191011,312,4,3840.11719,56.234192,76.321136
476730,5973240,-999,-999,21.169861,0.300813,231,3,9543.77246,51.796616,73.261185
467880,5973270,-999,-999,23.204498,0.209302,312,4,4910.57031,52.493477,73.794785
455430,5973330,-999,-999,30.750061,-0.052632,313,4,721.248901,53.278595,74.382477
474030,5973360,-999,-999,24.478333,-0.022222,231,3,8224.65234,51.379402,72.939369
474750,5973390,-999,-999,28.533386,0.02381,211,3,8534.35449,52.485725,73.786354
467850,5973420,-999,-999,21.726196,0.142857,312,4,4778.67139,51.1707,72.767349
475680,5973480,-999,-999,23.76593,0.169492,211,3,8911.16113,52.243416,73.604698
471390,5973510,-999,-999,23.55957,0.129412,312,4,7020.25635,51.846039,73.304207
452640,5973540,-999,-999,41.642822,-0.322581,123,1,1509.86755,49.753387,71.66095
473100,5973540,-999,-999,28.97876,-0.14433,211,3,7634.04199,52.158318,73.538292
466620,5973570,-999,-999,21.496765,0.218391,312,4,3829.90869,53.668915,74.684502
470940,5973630,-999,-999,22.172333,0.214286,312,4,6754.86475,50.895767,72.570793
457170,5973660,-999,-999,25.386902,0.044444,312,4,90,50.325485,72.122643
467310,5973660,-999,-999,21.242981,0.189873,312,4,4242.64063,53.613384,74.631042
476490,5973660,-999,-999,23.14267,0.45098,231,3,9068.24121,51.796501,73.263153
459060,5973690,-999,-999,21.263489,0.156627,312,4,342.052612,52.385269,73.710579
453360,5973750,-999,-999,40.019989,-0.194444,123,1,1060.23584,51.799324,73.266006
453510,5973750,-999,-999,26.741699,0.025641,312,4,1005.78326,51.844505,73.284821
475860,5973750,-999,-999,25.729431,0.284768,211,3,8735.15332,51.180893,72.792465
458520,5973780,-999,-999,23.107269,0.08642,312,4,123.693169,50.61721,72.346634
465960,5973780,-999,-999,18.932861,0.153846,312,4,3246.93701,48.185036,70.426178
462780,5973810,-999,-999,28.533386,0.114754,231,3,1530,51.802063,73.272789
460710,5973840,-999,-999,20.799713,0.116883,312,4,702.281982,51.797592,73.264961
461220,5973840,-999,-999,22.649414,0.208333,312,4,886.397217,52.381157,73.704895
461580,5973840,-999,-999,24.933167,0.140351,312,4,1020,52.207336,73.575485
462180,5973840,-999,-999,22.470398,0.240741,311,4,1271.3772,51.797428,73.26487
477210,5973840,-999,-999,21.772736,0.458647,211,3,9126.41211,51.485947,73.029556
477660,5973870,-999,-999,25.386902,0.038462,231,3,9245.16113,52.459068,73.760117
459180,5973900,-999,-999,18.463165,0.088608,312,4,174.928558,49.488655,71.459404
463530,5973900,-999,-999,21.353882,0.213483,313,4,1790.47485,46.309212,68.669167
464190,5973960,-999,-999,20.090363,0.2,312,4,2089.04272,50.916061,72.43824
472530,5973960,-999,-999,29.417847,0.28169,231,3,7009.02978,51.236702,72.8293
464610,5973990,-999,-999,21.407562,0.176471,312,4,2298.28198,51.082027,72.782707
475530,5974020,-999,-999,30.750061,-0.148515,211,3,8358.97168,51.596863,73.113365
453270,5974080,-999,-999,38.531006,-0.119266,123,1,780,51.796146,73.264183
464730,5974110,-999,-999,20.879456,0.185185,312,4,2274.07129,49.32259,71.358177
466170,5974110,-999,-999,21.747894,0.179487,312,4,3127.05933,51.671799,73.113144
477360,5974170,-999,-999,27.639648,0.114094,231,3,8861.43359,51.552662,73.078705
466620,5974200,-999,-999,22.786438,0.139785,313,4,3372.96606,50.376446,72.158112
461010,5974230,-999,-999,22.459412,0.2,313,4,445.982056,51.797131,73.266685
465810,5974230,-999,-999,20.416931,0.33945,313,4,2805.28076,52.872684,74.088844
468150,5974230,-999,-999,23.087402,0.146341,312,4,4393.64307,51.829727,73.298332
472830,5974230,-999,-999,20.030701,0.205298,211,3,6896.86865,51.789402,73.258179
473610,5974230,-999,-999,24.533417,0.391304,211,3,7258.88428,51.95121,73.38192
476850,5974230,-999,-999,26.741699,0.191176,211,3,8642.55176,51.07304,72.710449
466380,5974260,-999,-999,22.841492,0.146067,313,4,3160.83838,52.82972,73.939949
467250,5974260,-999,-999,20.2948,0.190476,313,4,3752.99878,50.261681,72.098495
475500,5974260,-999,-999,28.173615,0.150685,231,3,8126.8999,51.645172,73.150452
462540,5974290,-999,-999,20.730743,0.186813,312,4,993.6297,51.799713,73.270142
465360,5974290,-999,-999,19.428772,0.252747,313,4,2479.85889,51.143059,72.680244
467820,5974290,-999,-999,27.123566,0.135135,312,4,4115.36133,51.136593,72.7808
472710,5974290,-999,-999,24.874146,0.062937,231,3,6788.75537,51.955322,73.382637
467940,5974320,-999,-999,20.334778,0.175,312,4,4179.48584,51.140488,72.776947
469230,5974350,-999,-999,22.299042,0.204545,312,4,5112.42627,51.825165,73.295181
453180,5974380,-999,-999,29.56839,-0.092784,123,1,531.601379,51.786602,73.254333
469950,5974380,-999,-999,25.697845,0.243243,231,3,5616.3335,52.098534,73.498131
473430,5974380,-999,-999,21.025208,0.433071,211,3,7043.61426,50.942951,72.608322
465090,5974410,-999,-999,20.504456,0.195402,313,4,2232.9353,50.243656,72.104179
472920,5974440,-999,-999,18.011475,0.522013,211,3,6754.33203,51.790611,73.260864
464280,5974470,-999,-999,21.221497,0.139535,312,4,1716.04199,50.376057,72.137566
476070,5974530,-999,-999,27.677795,0.310345,211,3,8102.94385,51.926605,73.366234
476430,5974560,-999,-999,32.941895,-0.070588,211,3,8196.64551,51.742363,73.223923
472110,5974590,-999,-999,25.450165,0.197279,231,3,6263.32178,51.389053,72.952484
468120,5974650,-999,-999,21.808136,0.164557,312,4,4094.20313,50.990883,72.6633
469440,5974650,-999,-999,20.821655,0.185185,312,4,5055.15576,52.775303,74.012466
468330,5974770,-999,-999,20.799713,0.204819,312,4,4165.57324,54.119907,75.018631
474930,5974770,-999,-999,24.933167,0.136986,231,3,7419.28564,51.780586,73.251114
472920,5974800,-999,-999,23.997223,0.292308,231,3,6441.27295,51.500664,73.0373
474810,5974800,-999,-999,27.456726,0.154362,231,3,7331.60986,51.783646,73.254852
475440,5974830,-999,-999,25.517822,0.102564,231,3,7576.47022,51.815613,73.279358
476280,5974920,-999,-999,24.77597,0.430556,243,3,7807.66943,51.062145,72.701828
471690,5974950,-999,-999,25.246185,0.365517,231,3,5772.48633,51.782459,73.254196
473160,5974950,-999,-999,24.923157,0.164179,231,3,6413.05713,51.269863,72.859673
461730,5974980,-999,-999,21.677216,-0.242938,313,4,60,49.254101,71.259552
476250,5974980,-999,-999,22.64801,0.136842,243,3,7741.27881,51.788456,73.261581
477990,5974980,-999,-999,22.737915,0.379845,211,3,8325.14844,52.484962,73.771088
474000,5975040,-999,-999,24.228912,0.181102,231,3,6725.48877,51.694756,73.187195
473220,5975070,-999,-999,24.061584,0.157025,231,3,6333.6958,51.777836,73.24955
476940,5975070,-999,-999,24.888245,0.37415,211,3,7874.07129,51.73291,73.218811
465120,5975100,-999,-999,20.465302,0.150685,312,4,1697.58655,50.566734,72.055954
469650,5975100,-999,-999,21.140228,0.223529,312,4,4902.49951,50.262798,72.085342
473430,5975100,-999,-999,24.493408,0.190476,231,3,6407.72168,51.309032,72.887154
469320,5975130,-999,-999,20.334778,0.142857,312,4,4645.73975,51.679176,73.182129
462480,5975190,-999,-999,25.386902,-0.030303,313,4,161.554947,51.791039,73.265137
477030,5975220,-999,-999,25.938873,0.018182,211,3,7761.36572,52.017536,73.434074
477510,5975250,-999,-999,29.866364,0.115646,211,3,7900.43018,51.795753,73.271698
477390,5975310,-999,-999,32.941895,0.148387,211,3,7802.07666,51.795181,73.271378
473520,5975340,-999,-999,22.901428,0.271429,231,3,6238.99023,51.7752,73.248032
473850,5975370,-999,-999,22.235992,0.282443,231,3,6363.96094,51.774879,73.247856
477000,5975400,-999,-999,20.931427,0.466667,211,3,7581.69482,51.791016,73.266991
465000,5975430,-999,-999,20.334778,0.139241,312,4,1363.59814,50.677322,72.44532
465300,5975430,-999,-999,28.97876,-0.076923,312,4,1569.7771,52.48616,73.833817
467190,5975460,-999,-999,19.852386,0.238095,312,4,2862.76099,51.637962,73.175026
465960,5975490,-999,-999,20.799713,0.153846,312,4,1975.67712,55.376434,75.942902
475230,5975490,-999,-999,25.849884,0.182482,311,4,6886.16016,51.076157,72.707657
477450,5975520,-999,-999,32.941895,0.035971,211,3,7626.90625,51.060989,72.703674
467220,5975610,-999,-999,20.91748,0.268817,312,4,2779.6582,51.945774,73.300079
470370,5975640,-999,-999,23.510284,0.383562,231,3,4669.98926,51.947906,73.38446
474990,5975640,-999,-999,20.799713,0.116279,311,4,6657.63477,51.772182,73.246292
472200,5975670,-999,-999,30.105804,0.205882,231,3,5329.62451,51.775455,73.250175
467220,5975700,-999,-999,20.128418,0.24,311,4,2718.27148,52.911232,74.008186
473490,5975700,-999,-999,18.00354,0.492537,211,3,5903.60059,51.874809,73.327484
469980,5975730,-999,-999,33.984283,0.194245,242,2,4462.84668,53.015774,74.192047
469980,5975790,-999,-999,32.941895,0.209302,242,2,4405.20166,52.695801,73.954643
468510,5975820,-999,-999,20.01181,0.247059,312,4,3585.09424,51.813728,73.293526
473160,5975820,-999,-999,17.002472,0.485294,211,3,5648.37158,51.965073,73.394844
467040,5975850,-999,-999,20.7453,0.242105,311,4,2484.2102,50.449703,72.240799
472590,5975850,-999,-999,26.291168,0.127517,231,3,5353.29785,52.186665,73.56308
472620,5975910,-999,-999,31.697601,0.102564,231,3,5313.0498,51.803078,73.271988
466830,5975940,-999,-999,20.210449,0.216495,311,4,2269.91187,52.551353,73.894188
468630,5975940,-999,-999,21.446564,0.218391,313,4,3585.09424,51.478504,73.043579
470670,5975940,-999,-999,21.721649,0.190476,312,4,4487.28223,50.513439,72.285019
474780,5975940,-999,-999,25.239227,0.286713,231,3,6299.21436,51.772621,73.248528
471030,5975970,-999,-999,28.137665,0.345794,312,4,4585.38965,53.109871,74.270699
478590,5976000,-999,-999,27.923157,0.253333,211,3,7615.56934,52.5182,73.825172
479190,5976000,-999,-999,25.336365,0.234375,313,4,7796.59522,53.775135,74.693291
475890,5976030,-999,-999,25.360016,0.34375,231,3,6631.35742,51.766861,73.242401
465990,5976060,-999,-999,20.662506,0.207921,312,4,1569.7771,52.839897,74.124466
477810,5976060,-999,-999,29.866364,0.153285,211,3,7253.36475,51.131393,72.754807
464910,5976150,-999,-999,20.626495,0.176471,312,4,785.17511,54.809361,75.552727
465090,5976150,-999,-999,21.867004,0.121951,312,4,912.414368,54.049072,74.981529
474720,5976180,-999,-999,26.897675,0.276596,231,3,6055.61719,52.420811,73.740021
470970,5976240,-999,-999,32.888184,0.161765,243,3,4312.07617,51.061661,72.70565
475440,5976240,-999,-999,22.389191,0.254902,311,4,6284.05127,51.769684,73.246819
476550,5976240,-999,-999,23.239594,0.234043,313,4,6640.7832,51.782928,73.262352
465060,5976270,-999,-999,20.459991,0.232558,312,4,806.101746,49.096603,71.205566
469650,5976270,-999,-999,21.466644,0.227273,313,4,3856.48804,53.689922,74.689751
473490,5976270,-999,-999,23.677612,0.225806,312,4,5402.99902,53.743614,74.706078
473850,5976390,-999,-999,25.393402,0.285714,243,3,5474.32178,53.067329,74.223175
464160,5976420,-999,-999,31.190308,0.072464,112,2,67.082039,50.774391,72.474365
465120,5976420,-999,-999,19.825043,0.166667,312,4,722.495667,51.709534,73.253456
478440,5976450,-999,-999,20.102722,0.515152,211,3,7142.33154,51.005566,72.665474
475290,5976510,-999,-999,24.0224,0.041667,313,4,5976.32813,50.710918,72.43441
478590,5976510,-999,-999,19.359039,0.481013,211,3,7145.85889,51.454166,73.010254
475290,5976570,-999,-999,23.107269,0.120879,313,4,5921.5625,51.066689,72.708755
471690,5976600,-999,-999,12.491791,-0.471698,512,6,4268.96924,51.76651,73.245026
479490,5976600,-999,-999,21.217529,0.23913,313,4,7307.3252,51.27253,72.867722
474990,5976690,-999,-999,24.045746,0.18,313,4,5690.83496,51.449913,73.003166
478680,5976780,-999,-999,18.178986,0.46114,211,3,6912.51025,51.568073,73.095802
479910,5976780,-999,-999,17.520203,-0.116279,231,3,7266.93897,52.378059,73.704842
467460,5976810,-999,-999,21.314056,0.315315,311,4,2142.63867,51.770866,73.315407
474060,5976840,-999,-999,22.584656,0.195402,313,4,5191.38721,51.651722,73.150482
469290,5976870,-999,-999,19.983521,0.27619,311,4,3186.92651,54.031528,74.978653
479700,5976990,-999,-999,21.827026,0.195122,313,4,7001.38574,52.015434,73.437927
468300,5977020,-999,-999,18.864136,0.274725,313,4,2628.55469,53.208458,74.387711
468930,5977020,-999,-999,19.136536,0.344828,311,4,2947.03247,54.45145,75.256317
466710,5977050,-999,-999,19.165741,0.209302,312,4,1421.44287,49.764137,71.688751
477420,5977080,-999,-999,29.56839,-0.219512,211,3,6161.62305,51.768078,73.249847
467910,5977110,-999,-999,19.873566,0.173333,313,4,2272.28955,49.777401,71.637161
473130,5977110,-999,-999,22.769897,0.212766,312,4,4494.99707,51.784122,73.268379
471150,5977140,-999,-999,14.66156,-0.285714,311,4,3543.17651,52.236958,73.603897
477120,5977170,-999,-999,28.275879,-0.245283,211,3,5969.39697,51.248669,72.848724
467310,5977230,-999,-999,19.939026,0.311475,313,4,1739.48267,53.896297,74.934814
472680,5977260,-999,-999,18.515472,0,512,6,4145.86523,51.635155,73.145615
472020,5977410,-999,-999,23.334015,0.27451,313,4,3704.11939,50.411583,72.165085
471480,5977560,-999,-999,12.019745,-0.315789,512,6,3332.56665,51.757175,73.239594
468870,5977590,-999,-999,19.002075,0.354331,311,4,2379.28564,51.560349,73.15136
477780,5977620,-999,-999,17.094666,0.48,211,3,5810.55957,51.767384,73.252167
476460,5977680,-999,-999,30.308716,-0.210526,211,3,5256.93848,51.757603,73.239761
474660,5977710,-999,-999,25.997681,0.28169,211,3,4624.67285,53.464233,74.533463
467880,5977740,-999,-999,20.152985,0.21519,312,4,1824.82874,53.072021,74.156013
472050,5977770,-999,-999,24.933167,0.078125,243,3,3406.02417,51.700882,73.193214
477990,5977770,-999,-999,17.266205,0.555556,211,3,5751.24316,52.012829,73.434441
479490,5977770,-999,-999,28.274567,0.19708,242,2,6194.90918,51.076351,72.717827
477900,5977800,-999,-999,16.801086,0.573171,211,3,5688.46191,51.759777,73.243973
