"","X1999.09.13_NDVI","X2002.08.20_NDVI","CLC06","CLC06_p_lato","odl_od_morza","InsCalk_1999.09","InsCalk_2002.08","s1","s2"
"13211",0.028902,0,211,3,4980.81299,46.785759,62.798477,475170,5977530
"13212",0,0,211,3,4980.81299,47.122963,62.812313,475320,5977530
"13213",0,0,211,3,5113.48242,47.192177,63.713036,475470,5977530
"13214",0.017143,0,211,3,5160.87207,46.798019,63.462452,475620,5977530
"13215",0.047619,-0.008696,211,3,5217.7583,48.257175,63.461956,475770,5977530
"13216",0,-0.027027,211,3,5236.86914,48.031685,64.691269,475920,5977530
"13217",0.043478,0,211,3,5303.21582,48.210457,64.02346,476070,5977530
"13218",0.256637,0.225806,231,3,5313.47363,48.194576,63.62817,476220,5977530
"13219",-0.048276,0.018868,231,3,5393.3291,47.479603,63.501091,476370,5977530
"13220",-0.060403,0,211,3,5380.04639,47.574848,63.928806,476520,5977530
"13221",-0.055556,0.007874,211,3,5432.07129,48.073799,63.943863,476670,5977530
"13222",-0.060403,0.007874,211,3,5481.79736,48.204506,64.059395,476820,5977530
"13223",-0.066667,0,211,3,5503.18066,48.630493,63.892563,476970,5977530
"13224",-0.060403,0.008,211,3,5660.38867,47.473152,64.453476,477120,5977530
"13225",0.264,-0.024793,211,3,5716.16113,48.202412,63.858215,477270,5977530
"13226",0.148649,0,211,3,5775.29199,48.207733,63.938087,477420,5977530
"13227",0.14094,0.007874,211,3,5845.76758,48.195648,64.062759,477570,5977530
"13228",0.108108,0,211,3,5897.19434,48.198704,64.396286,477720,5977530
"13229",0.133333,0,211,3,5994.37256,48.245121,64.643585,477870,5977530
"13230",0.194631,0.023256,243,3,6000.0752,48.562737,64.056885,478020,5977530
"13231",0.152778,0.023622,243,3,6043.34326,48.200649,64.055511,478170,5977530
"13232",0.178082,0.056911,243,3,6095.53955,48.200951,64.055519,478320,5977530
"13233",0.428571,0.367521,243,3,6141.21338,48.200951,64.05574,478470,5977530
"13234",0.226667,0.333333,243,3,6192.00293,48.200638,64.055519,478620,5977530
"13235",0.25,0.265306,243,3,6164.90869,48.200943,64.05619,478770,5977530
"13236",0.327586,0.27619,242,2,6244.18115,48.201557,64.055519,478920,5977530
"13237",0.362963,0.381818,242,2,6255.62939,48.204174,64.059402,479070,5977530
"13238",-0.042857,0.039216,211,3,6330.28418,48.573738,64.118401,479220,5977530
"13239",0,0.102041,211,3,6403.78809,48.511765,64.062103,479370,5977530
"13240",-0.062069,0.12766,211,3,6394.15381,48.714066,64.064255,479520,5977530
"13241",-0.051852,0.134021,211,3,6498.65381,47.991199,63.90419,479670,5977530
"13368",-0.123596,-0.126214,331,4,0,44.538429,59.979599,464970,5977380
"13369",-0.04,-0.015385,331,4,42.426407,52.247448,58.499996,465120,5977380
"13370",0.560976,0.5,311,4,150,49.340103,62.843067,465270,5977380
"13371",0.5,0.489796,311,4,276.586334,43.933746,62.348404,465420,5977380
"13372",0.534483,0.472527,311,4,361.247833,45.184219,58.927536,465570,5977380
"13373",0.55,0.5,311,4,488.364624,47.731575,62.737339,465720,5977380
"13374",0.551724,0.494505,311,4,593.969727,51.6852,68.297646,465870,5977380
"13375",0.584615,0.478261,311,4,700.357056,50.292431,65.643593,466020,5977380
"13376",0.562044,0.514563,311,4,806.101746,50.511749,66.097725,466170,5977380
"13377",0.463918,0.460674,312,4,912.414368,48.220196,67.44693,466320,5977380
"13378",0.475728,0.458824,312,4,1019.11725,45.541721,64.826416,466470,5977380
"13379",0.422222,0.413333,312,4,1145.51294,53.342976,65.957695,466620,5977380
"13380",0.444444,0.417722,312,4,1230.36585,53.707104,69.743263,466770,5977380
"13381",0.44086,0.386667,312,4,1357.64502,47.279846,64.622643,466920,5977380
"13382",0.472727,0.465116,312,4,1463.86475,53.183014,63.588417,467070,5977380
"13383",0.44898,0.432099,312,4,1548.70911,52.044186,68.569565,467220,5977380
"13384",0.58209,0.528302,313,4,1724.67383,50.981258,68.773911,467370,5977380
"13385",0.548872,0.407407,313,4,1866.03857,52.289764,69.533073,467520,5977380
"13386",0.44898,0.421687,313,4,1958.97937,52.23674,68.690132,467670,5977380
"13387",0.44,0.394737,312,4,2005.29297,50.166504,68.801575,467820,5977380
"13388",0.428571,0.494505,312,4,2121.32031,46.395008,62.686775,467970,5977380
"13389",0.526316,0.505376,312,4,2269.91187,44.166531,62.578773,468120,5977380
"13390",0.553719,0.533981,311,4,2354.76123,48.299446,67.571571,468270,5977380
"13391",0.58042,0.528302,311,4,2439.6106,50.485806,66.209984,468420,5977380
"13392",0.538462,0.505155,311,4,2566.88525,50.551727,66.176933,468570,5977380
"13393",0.571429,0.489796,311,4,2590.44409,51.780552,66.539528,468720,5977380
"13394",0.542373,0.484536,311,4,2568.46265,54.153431,67.144073,468870,5977380
"13395",0.581395,0.5,311,4,2634.02734,51.395039,67.19104,469020,5977380
"13396",0.560606,0.505155,311,4,2713.30054,51.018188,67.636749,469170,5977380
"13397",0.479167,0.386667,311,4,2655.80493,54.117359,65.402,469320,5977380
"13398",0.538462,0.494737,311,4,2670.67407,53.597122,61.719257,469470,5977380
"13399",0.525424,0.468085,311,4,2799.01758,49.473625,66.683075,469620,5977380
"13400",0.526316,0.456522,313,4,2847.63062,49.635468,66.899933,469770,5977380
"13401",0.5,0.444444,313,4,2903.03296,49.667702,65.929161,469920,5977380
"13402",0.456311,0.494949,313,4,2893.8728,49.745987,65.975594,470070,5977380
"13403",0.6,0.438202,312,4,2988.72876,52.271545,64.088997,470220,5977380
"13404",0.48,0.35,312,4,3108.58496,49.994278,67.235611,470370,5977380
"13405",0.434783,0.418605,312,4,3136.39917,50.05368,65.183487,470520,5977380
"13406",-0.24,-0.090909,512,6,3159.12964,48.203568,64.057541,470670,5977380
"13407",-0.306122,-0.181818,512,6,3226.91797,48.202644,64.057083,470820,5977380
"13408",-0.291667,-0.181818,512,6,3238.05493,48.203552,64.056641,470970,5977380
"13409",0.525424,0.450549,311,4,3287.70435,49.9827,64.033646,471120,5977380
"13410",-0.333333,-0.181818,512,6,3301.77222,48.202785,62.472733,471270,5977380
"13411",-0.333333,-0.181818,512,6,3539.74585,48.202621,64.056862,471420,5977380
"13412",-0.265306,-0.155556,512,6,3503.3269,48.202927,64.057289,471570,5977380
"13413",0.367521,0.340909,313,4,3650.15064,48.524097,64.13768,471720,5977380
"13414",0.447619,0.358025,313,4,3662.70386,49.054367,64.768364,471870,5977380
"13415",0.428571,0.358025,313,4,3785.35327,46.912575,62.952019,472020,5977380
"13416",0.374046,0.291667,243,3,3802.90674,47.562485,62.243481,472170,5977380
"13417",0.5,0.428571,243,3,3904.26685,48.34594,62.669781,472320,5977380
"13418",0.512605,0.473684,243,3,3891.33643,48.202293,64.056656,472470,5977380
"13419",-0.322034,-0.191489,512,6,4025.48144,48.202286,64.056877,472620,5977380
"13420",-0.288136,-0.183673,512,6,4053.55395,48.202896,64.057327,472770,5977380
"13421",-0.310345,0.142857,512,6,4198.28516,48.202278,64.056656,472920,5977380
"13422",0.487805,-0.02,242,2,4147.05908,46.846245,62.83466,473070,5977380
"13423",0.442857,0.156863,211,3,4324.16455,46.814384,62.908562,473220,5977380
"13424",0.216667,0.252525,211,3,4344.09961,48.940613,63.667587,473370,5977380
"13425",0.236641,0.2,211,3,4477.54395,48.936459,64.672989,473520,5977380
"13426",0.2,0.294118,211,3,4525.22949,49.082684,64.129814,473670,5977380
"13427",0.361702,0.219048,243,3,4573.89307,49.947468,65.218811,473820,5977380
"13428",0.171429,0.2,211,3,4685.09326,48.873718,64.676018,473970,5977380
"13429",0.386861,0.2,211,3,4691.62012,48.910145,65.53717,474120,5977380
"13430",0.562842,-0.035088,211,3,4818.80713,48.502655,65.137474,474270,5977380
"13431",0.546961,0.008696,211,3,4807.68115,48.708118,64.73616,474420,5977380
"13432",0.333333,0.230769,243,3,4846.4624,48.910744,64.663841,474570,5977380
"13433",0.196581,0.213483,243,3,4965.88379,48.813141,64.610703,474720,5977380
"13434",0.109489,0.319149,243,3,5026.41016,48.976517,65.274864,474870,5977380
"13435",0.482143,0.377778,243,3,5080.99414,52.034637,65.424911,475020,5977380
"13436",0.005587,-0.028571,211,3,5198.92285,48.216778,64.718765,475170,5977380
"13437",0,0.019231,211,3,5095.14453,48.919319,65.073662,475320,5977380
"13438",0,0,211,3,5170.5415,48.857784,65.038368,475470,5977380
"13439",0.017143,0,211,3,5255.73975,49.512272,65.324615,475620,5977380
"13440",0.045455,0,211,3,5360.27051,48.055027,64.663071,475770,5977380
"13441",0.079755,0.026087,211,3,5322.18945,48.772121,64.778053,475920,5977380
"13442",0.460993,0,211,3,5426.60107,48.887478,64.689354,476070,5977380
"13443",0.272727,0.208333,231,3,5418.38525,47.692513,63.585358,476220,5977380
"13444",0.130435,-0.029126,211,3,5498.84522,47.339691,63.821774,476370,5977380
"13445",-0.045752,0,211,3,5626.33984,48.211899,63.933601,476520,5977380
"13446",-0.053333,-0.009174,211,3,5600.44629,48.117794,64.241348,476670,5977380
"13447",-0.04698,0,211,3,5643.3501,47.507236,63.421356,476820,5977380
"13448",-0.047619,0,211,3,5777.00635,48.012909,64.055145,476970,5977380
"13449",-0.060403,0,211,3,5705.76025,48.20665,64.061195,477120,5977380
"13450",-0.046358,0,211,3,5804.90332,48.206337,64.060966,477270,5977380
"13451",0.047619,0,211,3,5818.22119,48.200989,63.777882,477420,5977380
"13452",0.114094,0,211,3,5948.93262,48.127167,64.0298,477570,5977380
"13453",0.098039,0.007752,211,3,5973.69238,48.56979,64.250809,477720,5977380
"13454",0.144737,0.015873,211,3,6089.11328,48.56485,64.682312,477870,5977380
"13455",0.262411,0.007634,243,3,6100.11475,48.203407,64.057541,478020,5977380
"13456",0.142857,0,243,3,6141.21338,48.205784,64.060974,478170,5977380
"13457",0.191489,0,243,3,6159.06641,47.767761,63.560314,478320,5977380
"13458",0.19708,-0.015873,243,3,6301.78564,48.493309,64.058807,478470,5977380
"13459",0.133333,0,211,3,6381.26172,47.88858,63.794128,478620,5977380
"13460",0.322835,0.045045,243,3,6362.54688,48.202477,64.056641,478770,5977380
"13461",0.472973,0.388889,243,3,6376.53516,48.203392,64.057541,478920,5977380
"13462",0.333333,0.281553,211,3,6451.74414,48.202164,64.056641,479070,5977380
"13463",0.2,0.22449,211,3,6528.70605,47.833138,64.248848,479220,5977380
"13464",0.163636,0.204301,211,3,6498.65381,48.522774,64.064186,479370,5977380
"13465",-0.038462,0.22,211,3,6555.46338,48.208626,64.063957,479520,5977380
"13466",0.097222,0.1,211,3,6602.86279,47.691681,63.461952,479670,5977380
"13467",0.452055,0.388889,211,3,6621.91797,47.585651,63.395782,479820,5977380
"13592",-0.099237,-0.052632,331,4,0,39.300419,55.116669,464820,5977230
"13593",0.444444,-0.06,331,4,30,35.305359,59.996788,464970,5977230
"13594",0.587302,0.478261,311,4,150,41.787933,54.089249,465120,5977230
"13595",0.555556,0.472527,311,4,234.307495,43.474087,62.150684,465270,5977230
"13596",0.591241,0.5,311,4,361.247833,48.352051,65.330872,465420,5977230
"13597",0.531532,0.5,311,4,468.61499,46.430748,64.593491,465570,5977230
"13598",0.484536,0.386667,311,4,615.548523,51.036682,66.319496,465720,5977230
"13599",0.547826,0.5,311,4,700.357056,48.867279,61.863914,465870,5977230
"13600",0.485149,0.44186,311,4,806.101746,48.034321,62.472816,466020,5977230
"13601",0.504762,0.448276,312,4,912.414368,48.327995,65.223404,466170,5977230
"13602",0.419355,0.432099,312,4,1018.23376,47.356388,64.43515,466320,5977230
"13603",0.462963,0.432099,312,4,1124.49988,51.831482,66.793266,466470,5977230
"13604",0.5,0.466667,312,4,1148.65137,53.497791,68.902023,466620,5977230
"13605",0.5,0.352113,312,4,1308.01379,43.22216,63.063515,466770,5977230
"13606",0.444444,0.368421,312,4,1463.86475,49.958458,64.809372,466920,5977230
"13607",0.404255,0.417722,312,4,1569.7771,49.041191,66.290924,467070,5977230
"13608",0.44,0.417722,313,4,1675.97729,50.312794,65.511147,467220,5977230
"13609",0.537313,0.519231,313,4,1781.90906,46.964409,63.262897,467370,5977230
"13610",0.469388,0.402597,313,4,1893.80566,46.453697,61.472488,467520,5977230
"13611",0.395349,0.378378,313,4,2024.27771,49.374062,59.921471,467670,5977230
"13612",0.540984,0.351351,311,4,2118.13599,51.314423,61.863323,467820,5977230
"13613",0.572519,0.510204,311,4,2212.69067,47.01804,65.306839,467970,5977230
"13614",0.587786,0.52,311,4,2375.87891,49.407883,69.013374,468120,5977230
"13615",0.585185,0.533981,311,4,2460.73169,51.806385,66.768906,468270,5977230
"13616",0.553846,0.5,311,4,2566.88525,47.816597,66.837555,468420,5977230
"13617",0.555556,0.524752,311,4,2673.20044,48.4762,66.404099,468570,5977230
"13618",0.517241,0.438202,311,4,2648.84888,51.725773,65.967148,468720,5977230
"13619",0.522124,0.479167,311,4,2684.95801,48.288979,65.33651,468870,5977230
"13620",0.516667,0.53271,311,4,2724.05957,50.298454,65.834175,469020,5977230
"13621",0.539683,0.448276,311,4,2757.71655,52.13213,68.426445,469170,5977230
"13622",0.560976,0.5,311,4,2801.74951,51.858551,66.147392,469320,5977230
"13623",0.570248,0.473684,311,4,2860.0874,50.680992,66.631577,469470,5977230
"13624",0.55,0.479167,311,4,2931.56958,49.78397,65.429573,469620,5977230
"13625",0.532258,0.478261,313,4,2903.96289,50.074955,66.868591,469770,5977230
"13626",0.5,0.456522,313,4,2969.3938,50.368813,66.591888,469920,5977230
"13627",0.44,0.390244,312,4,3064.26172,49.344849,65.175385,470070,5977230
"13628",0.406593,0.358974,312,4,3140.27075,48.69241,64.081367,470220,5977230
"13629",0.446809,0.382716,312,4,3136.39917,48.638863,64.434273,470370,5977230
"13630",0.413043,0.392405,312,4,3159.27197,48.213463,63.803818,470520,5977230
"13631",-0.22449,-0.136364,512,4,3348.4624,46.724525,63.710587,470670,5977230
"13632",-0.306122,-0.162791,512,6,3255.10376,48.20417,64.05777,470820,5977230
"13633",-0.291667,-0.136364,512,6,3376.1665,48.20417,64.057983,470970,5977230
"13634",0.535714,0.479167,311,4,3434.83618,48.548176,63.314621,471120,5977230
"13635",0.513043,0.404762,311,4,3555.98096,48.205074,64.058655,471270,5977230
"13636",-0.306122,-0.181818,512,6,3628.01587,48.204155,64.058434,471420,5977230
"13637",-0.319149,-0.181818,512,6,3653.84717,48.204765,64.058189,471570,5977230
"13638",0.542373,0.39759,313,4,3731.71533,48.205063,65.989204,471720,5977230
"13639",0.454545,0.382716,313,4,3797.22266,49.636871,65.320618,471870,5977230
"13640",0.454545,0.333333,313,4,3891.33643,47.781139,63.905239,472020,5977230
"13641",0.384615,0.28,243,3,3895.95947,48.593147,66.013596,472170,5977230
"13642",0.328671,0.34,243,3,4074.92334,50.079105,64.058678,472320,5977230
"13643",0.333333,0.333333,243,3,4105.5083,47.557255,63.483078,472470,5977230
"13644",0.29771,0.333333,242,2,4172.69678,48.20797,64.062103,472620,5977230
"13645",0.503448,0.423423,242,2,4242.64063,47.514694,63.445839,472770,5977230
"13646",0.56129,0.333333,242,2,4297.96484,47.489697,63.347954,472920,5977230
"13647",0.357143,0.169811,242,2,4414.18164,47.491364,62.756283,473070,5977230
"13648",0.423077,0.380952,211,3,4417.44287,48.236458,64.228058,473220,5977230
"13649",0.296,0.247312,211,3,4573.89307,48.218681,64.657181,473370,5977230
"13650",0.33913,0.217391,211,3,4528.31103,48.207302,63.935841,473520,5977230
"13651",0.338346,0.390476,243,3,4700.05322,47.504623,63.430389,473670,5977230
"13652",0.380952,0.39823,243,3,4707.70654,48.744946,64.653648,473820,5977230
"13653",0,0.232558,211,3,4751.94678,48.934566,64.71653,473970,5977230
"13654",0.408451,0.225806,211,3,4876.82275,48.911957,64.16243,474120,5977230
"13655",0.545946,-0.026087,211,3,4968.14844,49.28965,64.833488,474270,5977230
"13656",0.438356,0.401869,243,3,4941.35596,48.210236,64.065086,474420,5977230
"13657",0.357664,0.320388,243,3,4959.44531,48.21146,64.122452,474570,5977230
"13658",0.333333,0.126214,243,3,5074.87939,48.380035,64.569321,474720,5977230
"13659",0.317073,0.238095,243,3,5172.28174,49.777748,64.576538,474870,5977230
"13660",0.252033,0.306122,243,3,5175.76074,49.431068,64.886147,475020,5977230
"13661",0.378641,-0.020134,243,3,5312.62647,50.908428,64.48082,475170,5977230
"13662",0.109677,0.019231,243,3,5360.27051,49.593426,64.22023,475320,5977230
"13663",0.022989,0.018868,243,3,5369.58105,50.001892,66.266167,475470,5977230
"13664",0.197183,0.035714,243,3,5388.65478,50.927658,65.953072,475620,5977230
"13665",0.265306,0,243,3,5492.9502,50.94556,65.275513,475770,5977230
"13666",0.277778,0,211,3,5521.46728,48.916439,64.92749,475920,5977230
"13667",0.5,0.45283,231,3,5597.23145,47.607605,64.68969,476070,5977230
"13668",0.436893,0.026087,313,4,5644.86475,47.993782,64.379623,476220,5977230
"13669",0.166667,-0.017857,211,3,5590.07178,49.029331,64.067879,476370,5977230
"13670",0.132075,-0.035714,211,3,5621.61914,48.535278,64.069183,476520,5977230
"13671",0.074286,-0.036364,211,3,5790.07764,48.07655,64.068962,476670,5977230
"13672",-0.064103,-0.017857,211,3,5849.92285,48.143906,64.417007,476820,5977230
"13673",-0.048951,0,211,3,5888.71826,48.207878,64.062088,476970,5977230
"13674",-0.047619,0,211,3,5913.04492,48.206955,64.061417,477120,5977230
"13675",0.130435,-0.008696,211,3,5916.69678,47.480064,64.065979,477270,5977230
"13676",0.058824,-0.00885,211,3,6000.0752,48.211098,64.065979,477420,5977230
"13677",0.084746,-0.017857,211,3,6094.72705,48.211403,64.065971,477570,5977230
"13678",0.057851,0,211,3,6184.6582,48.208172,64.10495,477720,5977230
"13679",0.246154,0.023622,243,3,6202.09619,48.208168,64.006981,477870,5977230
"13680",0.244444,0.018519,243,3,6328.50684,48.204323,64.058441,478020,5977230
"13681",0.096296,-0.008264,243,3,6302.71387,48.20816,64.062317,478170,5977230
"13682",0.077922,0,211,3,6299.21436,48.208168,64.065079,478320,5977230
"13683",0.108108,-0.022901,211,3,6403.99853,48.211384,64.065979,478470,5977230
"13684",0.151079,-0.007874,211,3,6446.85986,48.281887,64.065758,478620,5977230
"13685",0.22807,0.436893,243,3,6457.32129,48.204617,64.058655,478770,5977230
"13686",0.428571,0.444444,243,3,6482.56885,48.203697,64.058212,478920,5977230
"13687",0.313433,0.267327,211,3,6572.80762,48.204918,64.058441,479070,5977230
"13688",0.17757,0.237113,211,3,6700.95508,47.890587,64.061646,479220,5977230
"13689",0.148148,0.216495,211,3,6623.54883,48.206348,64.112396,479370,5977230
"13690",0.121495,0.217391,211,3,6669.25049,48.214306,64.064842,479520,5977230
"13691",-0.028169,0.151515,211,3,6773.62549,48.114437,64.255013,479670,5977230
"13692",0.067669,0.168317,211,3,6858.98682,47.089523,63.383816,479820,5977230
"13816",-0.115646,-0.090909,331,4,0,38.36451,54.451481,464670,5977080
"13817",-0.135678,0.068966,331,4,30,38.072685,57.828636,464820,5977080
"13818",0.568965,0.421687,311,4,150,33.289772,50.601341,464970,5977080
"13819",0.572519,0.52,311,4,234.307495,50.309372,65.052383,465120,5977080
"13820",0.565891,0.505155,311,4,361.247833,48.911713,68.243217,465270,5977080
"13821",0.593985,0.514563,311,4,466.690491,54.381332,67.38356,465420,5977080
"13822",0.574803,0.448276,313,4,573.14917,51.529133,68.22142,465570,5977080
"13823",0.605634,0.483871,313,4,680.147034,54.196339,66.953667,465720,5977080
"13824",0.46,0.404762,313,4,806.101746,47.106281,65.309616,465870,5977080
"13825",0.480769,0.471264,313,4,912.414368,46.237411,63.271103,466020,5977080
"13826",0.5,0.466667,313,4,1018.23376,43.905659,59.583656,466170,5977080
"13827",0.485714,0.435294,312,4,1124.49988,46.633625,62.872108,466320,5977080
"13828",0.454545,0.384615,312,4,1230.36585,48.938553,62.697987,466470,5977080
"13829",0.466667,0.386667,312,4,1336.60022,46.696232,61.543617,466620,5977080
"13830",0.4375,0.392405,312,4,1405.84497,49.520473,63.594776,466770,5977080
"13831",0.452632,0.392405,312,4,1602.40442,47.077736,65.227768,466920,5977080
"13832",0.422222,0.394737,311,4,1654.62988,49.056534,64.213135,467070,5977080
"13833",0.504951,0.410256,311,4,1781.90906,47.100506,63.947151,467220,5977080
